1.97;4.20;224%;0.22;0
1.94;4.07;225%;0.31;0
1.92;4.11;227%;0.26;0
1.96;4.23;226%;0.22;0
1.95;4.15;222%;0.20;0
2.00;4.30;228%;0.29;0
1.99;4.19;224%;0.29;0
1.97;4.14;223%;0.26;0
1.98;4.28;228%;0.25;0
1.97;4.16;224%;0.26;0
1.97;4.21;224%;0.22;0
1.98;4.22;224%;0.23;0
2.00;4.28;226%;0.25;0
1.98;4.15;222%;0.26;0
1.97;4.22;224%;0.20;0
1.99;4.27;226%;0.24;0
1.98;4.18;223%;0.25;0
1.98;4.25;225%;0.23;0
2.03;4.37;227%;0.25;0
1.97;4.17;222%;0.21;0
1.99;4.24;226%;0.28;0
2.01;4.25;224%;0.26;0
1.95;4.12;224%;0.27;0
1.99;4.20;225%;0.30;0
1.98;4.31;229%;0.24;0
1.97;4.23;226%;0.23;0
1.97;4.15;225%;0.29;0
1.98;4.31;230%;0.25;0
1.96;4.14;223%;0.23;0
1.96;4.22;226%;0.23;0
2.01;4.34;227%;0.23;0
1.97;4.11;221%;0.25;0
2.01;4.26;223%;0.22;0
1.98;4.18;224%;0.25;0
1.99;4.27;225%;0.22;0
1.95;4.17;222%;0.17;0
1.98;4.23;226%;0.25;0
1.99;4.26;226%;0.23;0
2.00;4.30;224%;0.18;0
1.98;4.29;227%;0.22;0
1.98;4.18;222%;0.23;0
1.98;4.23;226%;0.25;0
1.98;4.16;226%;0.32;0
1.97;4.15;222%;0.23;0
1.98;4.18;225%;0.29;0
1.96;4.20;226%;0.23;0
2.00;4.29;226%;0.25;0
1.97;4.17;222%;0.22;0
2.04;4.30;224%;0.28;0
2.03;4.30;225%;0.27;0
1.96;4.20;225%;0.21;0
2.01;4.38;230%;0.24;0
2.02;4.34;224%;0.21;0
1.97;4.10;222%;0.29;0
1.97;4.15;224%;0.28;0
1.97;4.20;223%;0.21;0
1.97;4.16;224%;0.26;0
1.98;4.17;224%;0.27;0
1.99;4.31;227%;0.23;0
1.98;4.25;226%;0.23;0
1.96;4.17;224%;0.24;0
1.99;4.25;227%;0.28;0
1.98;4.18;224%;0.26;0
1.99;4.22;223%;0.23;0
1.97;4.19;224%;0.24;0
1.98;4.18;222%;0.24;0
1.98;4.17;221%;0.22;0
2.01;4.32;227%;0.25;0
2.00;4.22;223%;0.25;0
2.00;4.25;225%;0.27;0
1.99;4.25;226%;0.25;0
1.98;4.10;223%;0.33;0
1.97;4.23;224%;0.21;0
1.99;4.34;227%;0.20;0
1.99;4.28;226%;0.22;0
2.00;4.22;224%;0.27;0
1.99;4.20;225%;0.28;0
1.96;4.12;221%;0.22;0
1.94;4.04;224%;0.30;0
1.96;4.07;222%;0.30;0
1.96;4.13;224%;0.26;0
1.98;4.28;228%;0.24;0
2.00;4.41;230%;0.20;0
2.00;4.24;224%;0.25;0
1.98;4.20;223%;0.23;0
2.00;4.20;220%;0.22;0
1.96;4.24;226%;0.21;0
1.96;4.19;225%;0.22;0
2.05;4.43;230%;0.31;0
1.94;4.13;225%;0.24;0
2.02;4.35;228%;0.28;0
1.98;4.20;223%;0.23;0
1.99;4.22;223%;0.23;0
1.98;4.20;222%;0.21;0
1.97;4.24;227%;0.25;0
1.99;4.22;223%;0.22;0
1.97;4.18;223%;0.22;0
1.94;4.09;222%;0.24;0
2.00;4.30;225%;0.21;0
1.96;4.13;223%;0.24;0
