Real;User;CPU%;System;Exit
1.45;2.45;181%;0.17;0
1.35;2.37;190%;0.20;0
1.38;2.36;189%;0.25;0
1.37;2.36;187%;0.21;0
1.36;2.36;187%;0.20;0
1.38;2.36;187%;0.24;0
1.38;2.37;188%;0.22;0
1.39;2.40;188%;0.22;0
1.37;2.34;186%;0.22;0
1.38;2.38;188%;0.23;0
1.38;2.37;187%;0.22;0
1.37;2.34;184%;0.19;0
1.39;2.42;187%;0.18;0
1.37;2.32;186%;0.25;0
1.38;2.35;187%;0.24;0
1.38;2.40;189%;0.22;0
1.37;2.35;187%;0.21;0
1.38;2.38;188%;0.22;0
1.37;2.33;186%;0.21;0
1.39;2.44;188%;0.19;0
1.39;2.35;185%;0.24;0
1.40;2.45;187%;0.19;0
1.39;2.41;188%;0.21;0
1.38;2.43;188%;0.18;0
1.39;2.35;184%;0.22;0
1.38;2.36;186%;0.22;0
1.40;2.37;185%;0.22;0
1.38;2.35;187%;0.24;0
1.38;2.39;188%;0.21;0
1.38;2.42;189%;0.19;0
1.37;2.32;184%;0.20;0
1.38;2.37;188%;0.25;0
1.38;2.38;188%;0.22;0
1.39;2.43;187%;0.19;0
1.38;2.36;186%;0.21;0
1.37;2.36;187%;0.22;0
1.39;2.36;186%;0.22;0
1.37;2.40;187%;0.19;0
1.38;2.36;186%;0.21;0
1.37;2.36;190%;0.25;0
1.38;2.38;186%;0.19;0
1.38;2.41;188%;0.18;0
1.37;2.30;185%;0.23;0
1.38;2.33;184%;0.22;0
1.39;2.40;188%;0.22;0
1.38;2.44;188%;0.16;0
1.40;2.37;187%;0.26;0
1.35;2.36;189%;0.21;0
1.38;2.36;188%;0.23;0
1.37;2.33;186%;0.22;0
1.37;2.39;188%;0.19;0
1.37;2.32;187%;0.25;0
1.38;2.39;186%;0.17;0
1.39;2.45;189%;0.18;0
1.39;2.34;188%;0.27;0
1.37;2.40;191%;0.23;0
1.37;2.32;187%;0.25;0
1.38;2.34;186%;0.23;0
1.38;2.29;186%;0.29;0
1.38;2.34;186%;0.23;0
1.39;2.38;185%;0.20;0
1.39;2.36;187%;0.23;0
1.38;2.38;186%;0.19;0
1.39;2.32;185%;0.25;0
1.39;2.39;188%;0.22;0
1.38;2.38;189%;0.24;0
1.38;2.38;187%;0.20;0
1.39;2.38;188%;0.23;0
1.38;2.28;182%;0.24;0
1.37;2.40;190%;0.21;0
1.36;2.31;186%;0.22;0
1.38;2.43;188%;0.18;0
1.39;2.37;188%;0.24;0
1.37;2.32;187%;0.25;0
1.38;2.29;185%;0.26;0
1.38;2.34;186%;0.22;0
1.38;2.35;187%;0.22;0
1.38;2.33;190%;0.29;0
1.39;2.33;186%;0.26;0
1.39;2.39;188%;0.23;0
1.40;2.35;186%;0.26;0
1.39;2.42;188%;0.20;0
1.39;2.37;185%;0.21;0
1.40;2.45;192%;0.23;0
1.38;2.38;190%;0.24;0
1.40;2.35;186%;0.27;0
1.38;2.33;186%;0.25;0
1.38;2.38;187%;0.21;0
1.39;2.36;188%;0.25;0
1.38;2.40;190%;0.23;0
1.37;2.38;186%;0.18;0
1.38;2.36;188%;0.24;0
1.39;2.37;189%;0.25;0
1.38;2.36;186%;0.21;0
1.38;2.40;189%;0.23;0
1.38;2.35;187%;0.24;0
1.37;2.35;186%;0.20;0
1.37;2.35;190%;0.26;0
1.39;2.35;187%;0.25;0
1.38;2.37;186%;0.21;0
